frame,structure,x,y
4,jaw,98.000,69.000
4,jaw,105.000,68.000
4,jaw,97.000,69.000
4,jaw,104.000,68.000
4,jaw,111.000,67.000
4,jaw,96.000,69.000
4,jaw,103.000,68.000
4,jaw,110.000,67.000
4,jaw,109.000,67.000
4,jaw,102.000,68.000
4,jaw,95.000,69.000
4,jaw,101.000,68.000
4,jaw,94.000,69.000
4,jaw,113.000,66.000
4,jaw,112.000,66.000
4,jaw,93.000,69.000
4,jaw,115.000,65.000
4,jaw,92.000,69.000
4,jaw,114.000,65.000
4,jaw,117.000,64.000
4,jaw,91.000,69.000
4,jaw,116.000,64.000
4,jaw,90.000,69.000
4,jaw,118.000,63.000
4,jaw,119.000,62.000
4,jaw,120.000,61.000
4,jaw,120.000,60.000
4,jaw,120.000,59.000
4,jaw,89.000,68.000
4,jaw,120.000,58.000
4,jaw,88.000,68.000
4,jaw,119.000,57.000
4,jaw,118.000,57.000
4,jaw,117.000,57.000
4,jaw,116.000,57.000
4,jaw,87.000,68.000
4,jaw,115.000,57.000
4,jaw,114.000,57.000
4,jaw,113.000,57.000
4,jaw,112.000,57.000
4,jaw,86.000,68.000
4,jaw,111.000,57.000
4,jaw,110.000,57.000
4,jaw,109.000,57.000
4,jaw,108.000,57.000
4,jaw,85.000,68.000
4,jaw,107.000,57.000
4,jaw,106.000,57.000
4,jaw,105.000,57.000
4,jaw,104.000,57.000
4,jaw,103.000,57.000
4,jaw,102.000,57.000
4,jaw,101.000,57.000
4,jaw,100.000,57.000
4,jaw,99.000,57.000
4,jaw,98.000,57.000
4,jaw,84.000,67.000
4,jaw,97.000,57.000
4,jaw,96.000,57.000
4,jaw,95.000,57.000
4,jaw,84.000,66.000
4,jaw,94.000,57.000
4,jaw,93.000,57.000
4,jaw,92.000,57.000
4,jaw,91.000,57.000
4,jaw,90.000,57.000
4,jaw,83.000,65.000
4,jaw,89.000,57.000
4,jaw,88.000,57.000
4,jaw,82.000,65.000
4,jaw,87.000,57.000
4,jaw,86.000,57.000
4,jaw,85.000,57.000
4,jaw,81.000,65.000
4,jaw,84.000,57.000
4,jaw,80.000,66.000
4,jaw,83.000,57.000
4,jaw,82.000,57.000
4,jaw,79.000,67.000
4,jaw,81.000,57.000
4,jaw,80.000,57.000
4,jaw,79.000,57.000
4,jaw,78.000,67.000
4,jaw,78.000,57.000
4,jaw,77.000,57.000
4,jaw,76.000,57.000
4,jaw,77.000,67.000
4,jaw,75.000,57.000
4,jaw,74.000,57.000
4,jaw,73.000,57.000
4,jaw,76.000,67.000
4,jaw,72.000,57.000
4,jaw,71.000,57.000
4,jaw,70.000,58.000
4,jaw,75.000,67.000
4,jaw,69.000,58.000
4,jaw,68.000,58.000
4,jaw,67.000,58.000
4,jaw,74.000,67.000
4,jaw,66.000,58.000
4,jaw,65.000,59.000
4,jaw,73.000,67.000
4,jaw,64.000,60.000
4,jaw,72.000,67.000
4,jaw,63.000,60.000
4,jaw,62.000,60.000
4,jaw,71.000,67.000
4,jaw,61.000,61.000
4,jaw,60.000,61.000
4,jaw,70.000,67.000
4,jaw,69.000,67.000
4,jaw,59.000,62.000
4,jaw,68.000,67.000
4,jaw,58.000,63.000
4,jaw,67.000,67.000
4,jaw,66.000,67.000
4,jaw,57.000,64.000
4,jaw,65.000,67.000
4,jaw,56.000,65.000
4,jaw,64.000,68.000
4,jaw,55.000,66.000
4,jaw,63.000,68.000
4,jaw,54.000,67.000
4,jaw,62.000,69.000
4,jaw,54.000,68.000
4,jaw,54.000,69.000
4,jaw,61.000,70.000
4,jaw,54.000,70.000
4,jaw,61.000,71.000
4,jaw,54.000,71.000
4,palate,107.000,114.000
4,palate,108.000,114.000
4,palate,109.000,114.000
4,palate,110.000,114.000
4,palate,111.000,114.000
4,palate,107.000,115.000
4,palate,107.000,116.000
4,palate,107.000,117.000
4,palate,107.000,118.000
4,palate,108.000,119.000
4,palate,109.000,119.000
4,palate,110.000,119.000
4,palate,111.000,119.000
4,palate,112.000,119.000
4,palate,113.000,119.000
4,palate,114.000,119.000
4,palate,115.000,119.000
4,palate,116.000,119.000
4,palate,117.000,120.000
4,palate,118.000,120.000
4,palate,119.000,120.000
4,palate,120.000,120.000
4,palate,121.000,120.000
4,palate,122.000,120.000
4,palate,123.000,120.000
4,palate,124.000,119.000
4,palate,125.000,118.000
4,palate,126.000,117.000
4,palate,127.000,116.000
4,palate,127.000,115.000
4,palate,127.000,114.000
4,palate,127.000,113.000
4,palate,128.000,112.000
4,palate,129.000,111.000
4,palate,129.000,110.000
4,palate,130.000,109.000
4,palate,130.000,108.000
4,palate,130.000,107.000
4,palate,130.000,106.000
4,palate,130.000,105.000
4,palate,125.000,109.000
4,palate,126.000,108.000
4,palate,127.000,107.000
4,palate,128.000,106.000
4,palate,129.000,105.000
4,palate,130.000,104.000
4,palate,130.000,103.000
4,palate,129.000,104.000
4,palate,124.000,109.000
4,palate,123.000,109.000
4,palate,122.000,110.000
4,palate,121.000,111.000
4,palate,120.000,112.000
4,palate,119.000,112.000
4,palate,118.000,113.000
4,palate,117.000,113.000
4,palate,116.000,113.000
4,palate,115.000,113.000
4,palate,114.000,113.000
4,palate,113.000,113.000
4,palate,112.000,113.000
5,tongue,70.000,86.500
5,tongue,69.604,89.518
5,tongue,72.240,90.452
5,tongue,74.477,88.546
5,tongue,76.854,86.646
5,tongue,78.089,87.321
5,tongue,77.500,90.328
5,tongue,77.589,93.443
5,tongue,78.886,96.271
5,tongue,81.028,98.528
5,tongue,83.237,100.737
5,tongue,85.864,102.364
5,tongue,88.489,103.995
5,tongue,91.018,105.759
5,tongue,93.328,107.828
5,tongue,95.546,110.023
5,tongue,98.486,110.993
5,tongue,101.099,112.500
5,tongue,104.222,112.500
5,tongue,107.346,112.500
5,tongue,110.469,112.500
5,tongue,113.581,112.384
5,tongue,116.397,111.051
5,tongue,119.046,109.454
5,tongue,121.255,107.245
5,tongue,123.464,105.036
5,tongue,125.425,102.650
5,tongue,126.500,99.757
5,tongue,127.546,96.954
5,tongue,128.500,94.114
5,tongue,128.500,90.991
5,tongue,128.500,87.867
5,tongue,127.704,84.909
5,tongue,127.907,81.927
5,tongue,130.720,80.780
5,tongue,132.445,78.277
5,tongue,131.568,75.342
5,tongue,130.473,72.445
5,tongue,129.500,69.528
5,tongue,129.000,66.500
5,jaw,55.000,72.000
5,jaw,66.000,72.000
5,jaw,55.000,73.000
5,jaw,55.000,74.000
5,jaw,67.000,73.000
5,jaw,55.000,75.000
5,jaw,56.000,76.000
5,jaw,57.000,77.000
5,jaw,68.000,74.000
5,jaw,57.000,78.000
5,jaw,57.000,79.000
5,jaw,68.000,75.000
5,jaw,58.000,80.000
5,jaw,59.000,80.000
5,jaw,68.000,76.000
5,jaw,60.000,81.000
5,jaw,68.000,77.000
5,jaw,60.000,82.000
5,jaw,59.000,83.000
5,jaw,58.000,84.000
5,jaw,50.000,90.000
5,jaw,53.000,88.000
5,jaw,49.000,91.000
5,jaw,52.000,89.000
5,jaw,55.000,87.000
5,jaw,48.000,92.000
5,jaw,58.000,85.000
5,jaw,51.000,90.000
5,jaw,54.000,88.000
5,jaw,57.000,86.000
5,jaw,56.000,87.000
5,jaw,48.000,93.000
5,jaw,47.000,94.000
5,jaw,47.000,95.000
5,jaw,69.000,78.000
5,jaw,47.000,96.000
5,jaw,47.000,97.000
5,jaw,47.000,98.000
5,jaw,47.000,99.000
5,jaw,69.000,79.000
5,jaw,48.000,100.000
5,jaw,49.000,100.000
5,jaw,50.000,100.000
5,jaw,51.000,100.000
5,jaw,52.000,100.000
5,jaw,53.000,100.000
5,jaw,70.000,80.000
5,jaw,54.000,100.000
5,jaw,55.000,100.000
5,jaw,70.000,81.000
5,jaw,56.000,100.000
5,jaw,57.000,100.000
5,jaw,70.000,82.000
5,jaw,58.000,100.000
5,jaw,59.000,100.000
5,jaw,70.000,83.000
5,jaw,60.000,100.000
5,jaw,70.000,84.000
5,jaw,61.000,100.000
5,jaw,62.000,100.000
5,jaw,70.000,85.000
5,jaw,69.000,87.000
5,jaw,68.000,89.000
5,jaw,67.000,91.000
5,jaw,66.000,93.000
5,jaw,63.000,99.000
5,jaw,65.000,96.000
5,jaw,66.000,94.000
5,jaw,67.000,92.000
5,jaw,68.000,90.000
5,jaw,69.000,88.000
5,jaw,70.000,86.000
5,jaw,64.000,99.000
5,jaw,65.000,97.000
5,jaw,66.000,95.000
5,jaw,65.000,98.000
5,jaw,110.000,67.000
5,jaw,109.000,67.000
5,jaw,108.000,67.000
5,jaw,107.000,67.000
5,jaw,113.000,66.000
5,jaw,106.000,67.000
5,jaw,112.000,66.000
5,jaw,105.000,67.000
5,jaw,111.000,66.000
5,jaw,104.000,67.000
5,jaw,115.000,65.000
5,jaw,103.000,67.000
5,jaw,114.000,65.000
5,jaw,102.000,67.000
5,jaw,101.000,67.000
5,jaw,116.000,64.000
5,jaw,100.000,67.000
5,jaw,99.000,67.000
5,jaw,98.000,67.000
5,jaw,117.000,63.000
5,jaw,97.000,67.000
5,jaw,96.000,67.000
5,jaw,117.000,62.000
5,jaw,95.000,67.000
5,jaw,94.000,67.000
5,jaw,117.000,61.000
5,jaw,93.000,67.000
5,jaw,117.000,60.000
5,jaw,92.000,67.000
5,jaw,117.000,59.000
5,jaw,91.000,67.000
5,jaw,117.000,58.000
5,jaw,90.000,67.000
5,jaw,117.000,57.000
5,jaw,117.000,56.000
5,jaw,116.000,56.000
5,jaw,115.000,56.000
5,jaw,114.000,56.000
5,jaw,113.000,56.000
5,jaw,112.000,56.000
5,jaw,89.000,66.000
5,jaw,111.000,56.000
5,jaw,110.000,56.000
5,jaw,109.000,56.000
5,jaw,88.000,66.000
5,jaw,108.000,56.000
5,jaw,107.000,56.000
5,jaw,106.000,56.000
5,jaw,105.000,56.000
5,jaw,104.000,56.000
5,jaw,103.000,56.000
5,jaw,102.000,56.000
5,jaw,101.000,56.000
5,jaw,87.000,65.000
5,jaw,100.000,56.000
5,jaw,99.000,56.000
5,jaw,86.000,65.000
5,jaw,98.000,56.000
5,jaw,97.000,56.000
5,jaw,96.000,56.000
5,jaw,95.000,56.000
5,jaw,94.000,56.000
5,jaw,85.000,64.000
5,jaw,93.000,56.000
5,jaw,92.000,56.000
5,jaw,91.000,56.000
5,jaw,90.000,56.000
5,jaw,84.000,63.000
5,jaw,89.000,56.000
5,jaw,88.000,56.000
5,jaw,83.000,63.000
5,jaw,87.000,56.000
5,jaw,82.000,63.000
5,jaw,86.000,56.000
5,jaw,81.000,64.000
5,jaw,85.000,56.000
5,jaw,80.000,65.000
5,jaw,84.000,56.000
5,jaw,83.000,56.000
5,jaw,79.000,66.000
5,jaw,82.000,55.000
5,jaw,81.000,55.000
5,jaw,80.000,55.000
5,jaw,78.000,66.000
5,jaw,79.000,55.000
5,jaw,78.000,55.000
5,jaw,77.000,55.000
5,jaw,77.000,66.000
5,jaw,76.000,55.000
5,jaw,75.000,55.000
5,jaw,74.000,55.000
5,jaw,76.000,66.000
5,jaw,73.000,56.000
5,jaw,72.000,56.000
5,jaw,75.000,66.000
5,jaw,71.000,56.000
5,jaw,70.000,57.000
5,jaw,69.000,57.000
5,jaw,74.000,66.000
5,jaw,68.000,57.000
5,jaw,67.000,57.000
5,jaw,73.000,66.000
5,jaw,66.000,57.000
5,jaw,65.000,58.000
5,jaw,72.000,66.000
5,jaw,64.000,59.000
5,jaw,70.000,65.000
5,jaw,71.000,66.000
5,jaw,63.000,59.000
5,jaw,62.000,59.000
5,jaw,69.000,65.000
5,jaw,61.000,60.000
5,jaw,68.000,65.000
5,jaw,67.000,65.000
5,jaw,60.000,61.000
5,jaw,59.000,61.000
5,jaw,58.000,62.000
5,jaw,66.000,66.000
5,jaw,58.000,63.000
5,jaw,57.000,64.000
5,jaw,65.000,67.000
5,jaw,56.000,65.000
5,jaw,65.000,68.000
5,jaw,56.000,66.000
5,jaw,56.000,67.000
5,jaw,65.000,69.000
5,jaw,56.000,68.000
5,jaw,65.000,70.000
5,jaw,55.000,69.000
5,jaw,55.000,70.000
5,jaw,66.000,71.000
5,jaw,55.000,71.000
5,palate,107.000,116.000
5,palate,107.000,117.000
5,palate,107.000,118.000
5,palate,108.000,118.000
5,palate,109.000,118.000
5,palate,110.000,118.000
5,palate,111.000,118.000
5,palate,112.000,118.000
5,palate,113.000,118.000
5,palate,114.000,119.000
5,palate,115.000,120.000
5,palate,116.000,120.000
5,palate,117.000,121.000
5,palate,118.000,122.000
5,palate,119.000,122.000
5,palate,120.000,122.000
5,palate,121.000,122.000
5,palate,122.000,122.000
5,palate,123.000,122.000
5,palate,124.000,122.000
5,palate,125.000,122.000
5,palate,126.000,122.000
5,palate,127.000,121.000
5,palate,128.000,121.000
5,palate,129.000,120.000
5,palate,129.000,119.000
5,palate,130.000,118.000
5,palate,130.000,117.000
5,palate,131.000,116.000
5,palate,131.000,115.000
5,palate,131.000,114.000
5,palate,132.000,113.000
5,palate,123.000,115.000
5,palate,132.000,112.000
5,palate,132.000,111.000
5,palate,122.000,115.000
5,palate,124.000,114.000
5,palate,132.000,110.000
5,palate,132.000,109.000
5,palate,125.000,113.000
5,palate,132.000,108.000
5,palate,126.000,112.000
5,palate,127.000,111.000
5,palate,132.000,107.000
5,palate,128.000,110.000
5,palate,128.000,109.000
5,palate,129.000,108.000
5,palate,131.000,106.000
5,palate,130.000,106.000
5,palate,129.000,107.000
5,palate,121.000,115.000
5,palate,120.000,115.000
5,palate,117.000,114.000
5,palate,116.000,114.000
5,palate,119.000,115.000
5,palate,115.000,114.000
5,palate,114.000,114.000
5,palate,113.000,114.000
5,palate,118.000,115.000
5,palate,112.000,114.000
5,palate,111.000,114.000
5,palate,110.000,114.000
5,palate,109.000,114.000
5,palate,108.000,114.000
5,palate,107.000,114.000
5,palate,107.000,115.000
6,tongue,71.500,86.000
6,tongue,71.641,88.705
6,tongue,73.516,90.508
6,tongue,76.024,91.505
6,tongue,78.527,92.514
6,tongue,80.654,94.154
6,tongue,82.862,95.681
6,tongue,85.294,96.897
6,tongue,87.872,97.686
6,tongue,90.305,98.902
6,tongue,92.737,100.118
6,tongue,95.029,101.529
6,tongue,97.071,103.286
6,tongue,99.748,103.650
6,tongue,101.923,105.211
6,tongue,104.501,106.001
6,tongue,107.126,106.500
6,tongue,109.845,106.500
6,tongue,112.564,106.500
6,tongue,115.283,106.500
6,tongue,118.003,106.500
6,tongue,120.613,105.943
6,tongue,122.931,104.569
6,tongue,124.854,102.646
6,tongue,126.777,100.723
6,tongue,128.381,98.594
6,tongue,129.232,96.036
6,tongue,130.384,93.582
6,tongue,130.500,90.874
6,tongue,130.500,88.155
6,tongue,130.014,85.528
6,tongue,130.725,83.555
6,tongue,133.096,82.404
6,tongue,135.012,80.476
6,tongue,135.199,77.897
6,tongue,134.500,75.320
6,tongue,133.431,72.931
6,tongue,132.057,70.613
6,tongue,130.582,68.409
6,tongue,129.500,66.000
6,jaw,57.000,68.000
6,jaw,66.000,68.000
6,jaw,57.000,69.000
6,jaw,57.000,70.000
6,jaw,67.000,69.000
6,jaw,58.000,71.000
6,jaw,58.000,72.000
6,jaw,68.000,70.000
6,jaw,59.000,73.000
6,jaw,59.000,74.000
6,jaw,69.000,71.000
6,jaw,60.000,75.000
6,jaw,69.000,72.000
6,jaw,61.000,76.000
6,jaw,61.000,77.000
6,jaw,70.000,73.000
6,jaw,61.000,78.000
6,jaw,61.000,79.000
6,jaw,60.000,80.000
6,jaw,70.000,74.000
6,jaw,60.000,81.000
6,jaw,56.000,84.000
6,jaw,55.000,85.000
6,jaw,58.000,83.000
6,jaw,54.000,86.000
6,jaw,57.000,84.000
6,jaw,60.000,82.000
6,jaw,59.000,83.000
6,jaw,70.000,75.000
6,jaw,54.000,87.000
6,jaw,54.000,88.000
6,jaw,54.000,89.000
6,jaw,54.000,90.000
6,jaw,54.000,91.000
6,jaw,71.000,76.000
6,jaw,55.000,92.000
6,jaw,71.000,77.000
6,jaw,56.000,93.000
6,jaw,57.000,93.000
6,jaw,71.000,78.000
6,jaw,58.000,94.000
6,jaw,71.000,79.000
6,jaw,59.000,94.000
6,jaw,60.000,94.000
6,jaw,61.000,93.000
6,jaw,71.000,80.000
6,jaw,64.000,90.000
6,jaw,62.000,93.000
6,jaw,65.000,89.000
6,jaw,66.000,88.000
6,jaw,64.000,91.000
6,jaw,71.000,81.000
6,jaw,63.000,93.000
6,jaw,64.000,92.000
6,jaw,67.000,88.000
6,jaw,71.000,82.000
6,jaw,71.000,83.000
6,jaw,68.000,88.000
6,jaw,70.000,85.000
6,jaw,69.000,87.000
6,jaw,71.000,84.000
6,jaw,70.000,86.000
6,jaw,113.000,66.000
6,jaw,112.000,66.000
6,jaw,111.000,66.000
6,jaw,110.000,66.000
6,jaw,109.000,66.000
6,jaw,108.000,66.000
6,jaw,107.000,66.000
6,jaw,106.000,66.000
6,jaw,105.000,66.000
6,jaw,104.000,66.000
6,jaw,103.000,66.000
6,jaw,102.000,66.000
6,jaw,101.000,66.000
6,jaw,100.000,66.000
6,jaw,115.000,65.000
6,jaw,99.000,66.000
6,jaw,114.000,65.000
6,jaw,98.000,66.000
6,jaw,97.000,66.000
6,jaw,96.000,66.000
6,jaw,95.000,66.000
6,jaw,94.000,66.000
6,jaw,117.000,64.000
6,jaw,116.000,64.000
6,jaw,118.000,63.000
6,jaw,118.000,62.000
6,jaw,118.000,61.000
6,jaw,93.000,65.000
6,jaw,92.000,65.000
6,jaw,118.000,60.000
6,jaw,91.000,65.000
6,jaw,118.000,59.000
6,jaw,90.000,65.000
6,jaw,118.000,58.000
6,jaw,89.000,65.000
6,jaw,118.000,57.000
6,jaw,88.000,65.000
6,jaw,118.000,56.000
6,jaw,117.000,56.000
6,jaw,116.000,56.000
6,jaw,115.000,56.000
6,jaw,114.000,56.000
6,jaw,113.000,56.000
6,jaw,112.000,56.000
6,jaw,111.000,56.000
6,jaw,110.000,56.000
6,jaw,109.000,56.000
6,jaw,108.000,56.000
6,jaw,107.000,56.000
6,jaw,106.000,56.000
6,jaw,105.000,56.000
6,jaw,104.000,56.000
6,jaw,87.000,64.000
6,jaw,103.000,56.000
6,jaw,102.000,56.000
6,jaw,101.000,56.000
6,jaw,100.000,56.000
6,jaw,99.000,56.000
6,jaw,98.000,56.000
6,jaw,97.000,56.000
6,jaw,96.000,56.000
6,jaw,86.000,63.000
6,jaw,95.000,56.000
6,jaw,94.000,55.000
6,jaw,85.000,63.000
6,jaw,93.000,55.000
6,jaw,92.000,55.000
6,jaw,91.000,55.000
6,jaw,90.000,55.000
6,jaw,89.000,55.000
6,jaw,84.000,62.000
6,jaw,88.000,55.000
6,jaw,87.000,55.000
6,jaw,83.000,62.000
6,jaw,86.000,55.000
6,jaw,85.000,55.000
6,jaw,84.000,55.000
6,jaw,82.000,61.000
6,jaw,83.000,55.000
6,jaw,82.000,55.000
6,jaw,81.000,60.000
6,jaw,81.000,54.000
6,jaw,80.000,54.000
6,jaw,80.000,60.000
6,jaw,79.000,54.000
6,jaw,78.000,54.000
6,jaw,79.000,60.000
6,jaw,77.000,54.000
6,jaw,76.000,54.000
6,jaw,78.000,61.000
6,jaw,75.000,54.000
6,jaw,74.000,54.000
6,jaw,73.000,54.000
6,jaw,72.000,54.000
6,jaw,77.000,62.000
6,jaw,71.000,54.000
6,jaw,70.000,54.000
6,jaw,69.000,54.000
6,jaw,68.000,54.000
6,jaw,67.000,54.000
6,jaw,76.000,63.000
6,jaw,66.000,54.000
6,jaw,65.000,55.000
6,jaw,75.000,63.000
6,jaw,64.000,55.000
6,jaw,63.000,56.000
6,jaw,62.000,57.000
6,jaw,74.000,64.000
6,jaw,61.000,58.000
6,jaw,71.000,63.000
6,jaw,61.000,59.000
6,jaw,73.000,64.000
6,jaw,70.000,63.000
6,jaw,72.000,64.000
6,jaw,69.000,63.000
6,jaw,60.000,60.000
6,jaw,68.000,63.000
6,jaw,59.000,61.000
6,jaw,67.000,64.000
6,jaw,58.000,62.000
6,jaw,57.000,63.000
6,jaw,66.000,65.000
6,jaw,57.000,64.000
6,jaw,57.000,65.000
6,jaw,66.000,66.000
6,jaw,57.000,66.000
6,jaw,66.000,67.000
6,jaw,57.000,67.000
6,palate,108.000,114.000
6,palate,109.000,114.000
6,palate,110.000,114.000
6,palate,111.000,114.000
6,palate,112.000,114.000
6,palate,113.000,114.000
6,palate,114.000,114.000
6,palate,107.000,115.000
6,palate,115.000,114.000
6,palate,116.000,114.000
6,palate,117.000,114.000
6,palate,107.000,116.000
6,palate,107.000,117.000
6,palate,118.000,114.000
6,palate,107.000,118.000
6,palate,108.000,118.000
6,palate,109.000,118.000
6,palate,110.000,118.000
6,palate,119.000,114.000
6,palate,111.000,118.000
6,palate,112.000,118.000
6,palate,113.000,119.000
6,palate,114.000,120.000
6,palate,115.000,120.000
6,palate,116.000,121.000
6,palate,117.000,121.000
6,palate,118.000,121.000
6,palate,119.000,121.000
6,palate,120.000,121.000
6,palate,121.000,120.000
6,palate,122.000,120.000
6,palate,123.000,119.000
6,palate,124.000,119.000
6,palate,125.000,118.000
6,palate,126.000,117.000
6,palate,127.000,116.000
6,palate,128.000,115.000
6,palate,128.000,114.000
6,palate,129.000,113.000
6,palate,129.000,112.000
6,palate,130.000,111.000
6,palate,130.000,110.000
6,palate,131.000,109.000
6,palate,131.000,108.000
6,palate,123.000,112.000
6,palate,131.000,107.000
6,palate,121.000,113.000
6,palate,124.000,111.000
6,palate,131.000,106.000
6,palate,131.000,105.000
6,palate,122.000,112.000
6,palate,131.000,104.000
6,palate,124.000,110.000
6,palate,125.000,109.000
6,palate,126.000,108.000
6,palate,131.000,103.000
6,palate,131.000,102.000
6,palate,127.000,106.000
6,palate,126.000,107.000
6,palate,130.000,102.000
6,palate,129.000,103.000
6,palate,128.000,104.000
6,palate,127.000,105.000
6,palate,120.000,113.000
7,tongue,66.000,92.500
7,tongue,65.382,94.376
7,tongue,68.153,93.347
7,tongue,70.439,93.697
7,tongue,69.580,96.460
7,tongue,67.126,98.374
7,tongue,65.671,101.157
7,tongue,65.863,104.227
7,tongue,68.531,105.606
7,tongue,71.501,106.500
7,tongue,74.651,106.500
7,tongue,77.801,106.500
7,tongue,80.951,106.500
7,tongue,84.101,106.500
7,tongue,87.251,106.500
7,tongue,90.400,106.500
7,tongue,93.550,106.500
7,tongue,96.700,106.500
7,tongue,99.850,106.500
7,tongue,102.813,105.537
7,tongue,105.931,105.284
7,tongue,108.696,103.804
7,tongue,111.418,102.500
7,tongue,114.370,101.565
7,tongue,117.187,100.156
7,tongue,118.936,97.628
7,tongue,121.545,95.955
7,tongue,122.694,93.112
7,tongue,124.744,90.756
7,tongue,125.500,87.808
7,tongue,126.334,84.832
7,tongue,126.986,81.847
7,tongue,128.912,84.206
7,tongue,131.528,82.972
7,tongue,133.397,80.517
7,tongue,132.988,77.476
7,tongue,131.628,74.642
7,tongue,130.636,71.682
7,tongue,129.392,68.892
7,tongue,128.500,66.000
7,jaw,54.000,72.000
7,jaw,60.000,72.000
7,jaw,54.000,73.000
7,jaw,60.000,73.000
7,jaw,54.000,74.000
7,jaw,54.000,75.000
7,jaw,60.000,74.000
7,jaw,55.000,76.000
7,jaw,61.000,75.000
7,jaw,55.000,77.000
7,jaw,61.000,76.000
7,jaw,56.000,78.000
7,jaw,56.000,79.000
7,jaw,62.000,77.000
7,jaw,57.000,80.000
7,jaw,63.000,78.000
7,jaw,57.000,81.000
7,jaw,57.000,82.000
7,jaw,63.000,79.000
7,jaw,57.000,83.000
7,jaw,57.000,84.000
7,jaw,64.000,80.000
7,jaw,57.000,85.000
7,jaw,57.000,86.000
7,jaw,64.000,81.000
7,jaw,54.000,89.000
7,jaw,53.000,90.000
7,jaw,57.000,87.000
7,jaw,52.000,91.000
7,jaw,55.000,89.000
7,jaw,52.000,92.000
7,jaw,57.000,88.000
7,jaw,56.000,89.000
7,jaw,52.000,93.000
7,jaw,65.000,82.000
7,jaw,52.000,94.000
7,jaw,52.000,95.000
7,jaw,53.000,96.000
7,jaw,66.000,83.000
7,jaw,54.000,97.000
7,jaw,66.000,84.000
7,jaw,55.000,97.000
7,jaw,56.000,97.000
7,jaw,66.000,85.000
7,jaw,66.000,86.000
7,jaw,57.000,98.000
7,jaw,58.000,98.000
7,jaw,66.000,87.000
7,jaw,59.000,98.000
7,jaw,66.000,88.000
7,jaw,60.000,97.000
7,jaw,61.000,96.000
7,jaw,62.000,95.000
7,jaw,66.000,89.000
7,jaw,63.000,94.000
7,jaw,65.000,91.000
7,jaw,64.000,93.000
7,jaw,66.000,90.000
7,jaw,65.000,92.000
7,jaw,98.000,72.000
7,jaw,99.000,72.000
7,jaw,100.000,72.000
7,jaw,101.000,72.000
7,jaw,102.000,72.000
7,jaw,105.000,71.000
7,jaw,104.000,71.000
7,jaw,103.000,71.000
7,jaw,97.000,71.000
7,jaw,96.000,71.000
7,jaw,95.000,71.000
7,jaw,94.000,71.000
7,jaw,93.000,71.000
7,jaw,92.000,71.000
7,jaw,91.000,71.000
7,jaw,90.000,71.000
7,jaw,89.000,71.000
7,jaw,88.000,71.000
7,jaw,87.000,71.000
7,jaw,86.000,71.000
7,jaw,85.000,71.000
7,jaw,108.000,70.000
7,jaw,107.000,70.000
7,jaw,106.000,70.000
7,jaw,110.000,69.000
7,jaw,109.000,69.000
7,jaw,111.000,68.000
7,jaw,113.000,67.000
7,jaw,112.000,67.000
7,jaw,114.000,66.000
7,jaw,84.000,70.000
7,jaw,115.000,65.000
7,jaw,116.000,64.000
7,jaw,83.000,70.000
7,jaw,116.000,63.000
7,jaw,117.000,62.000
7,jaw,117.000,61.000
7,jaw,117.000,60.000
7,jaw,117.000,59.000
7,jaw,116.000,59.000
7,jaw,115.000,59.000
7,jaw,114.000,59.000
7,jaw,113.000,59.000
7,jaw,112.000,59.000
7,jaw,111.000,59.000
7,jaw,110.000,59.000
7,jaw,109.000,59.000
7,jaw,108.000,59.000
7,jaw,107.000,59.000
7,jaw,104.000,60.000
7,jaw,106.000,59.000
7,jaw,103.000,60.000
7,jaw,105.000,59.000
7,jaw,102.000,60.000
7,jaw,82.000,69.000
7,jaw,101.000,60.000
7,jaw,100.000,60.000
7,jaw,99.000,60.000
7,jaw,97.000,61.000
7,jaw,98.000,60.000
7,jaw,96.000,61.000
7,jaw,95.000,61.000
7,jaw,81.000,69.000
7,jaw,94.000,61.000
7,jaw,93.000,61.000
7,jaw,92.000,61.000
7,jaw,91.000,60.000
7,jaw,90.000,60.000
7,jaw,89.000,60.000
7,jaw,88.000,60.000
7,jaw,87.000,60.000
7,jaw,80.000,68.000
7,jaw,86.000,60.000
7,jaw,85.000,60.000
7,jaw,84.000,60.000
7,jaw,83.000,60.000
7,jaw,82.000,60.000
7,jaw,79.000,67.000
7,jaw,81.000,60.000
7,jaw,80.000,60.000
7,jaw,79.000,60.000
7,jaw,78.000,67.000
7,jaw,78.000,60.000
7,jaw,77.000,60.000
7,jaw,77.000,66.000
7,jaw,76.000,60.000
7,jaw,75.000,60.000
7,jaw,76.000,66.000
7,jaw,74.000,60.000
7,jaw,73.000,60.000
7,jaw,72.000,60.000
7,jaw,75.000,66.000
7,jaw,71.000,60.000
7,jaw,70.000,59.000
7,jaw,74.000,66.000
7,jaw,69.000,59.000
7,jaw,68.000,59.000
7,jaw,67.000,59.000
7,jaw,66.000,59.000
7,jaw,65.000,59.000
7,jaw,73.000,67.000
7,jaw,64.000,59.000
7,jaw,63.000,59.000
7,jaw,62.000,59.000
7,jaw,61.000,59.000
7,jaw,60.000,60.000
7,jaw,59.000,60.000
7,jaw,72.000,68.000
7,jaw,58.000,61.000
7,jaw,71.000,68.000
7,jaw,57.000,62.000
7,jaw,70.000,68.000
7,jaw,56.000,63.000
7,jaw,69.000,68.000
